proposicao,id_camara,id_senado,row,id_leggo
PL 10983/2018,2186619,132131,35409,b9c692e94dd263c0d5faa0cd7584a010
MPV 656/2014,622854,NA,35449,a9c89043c566423580f286db89250c30
MPV 979/2020,NA,142445,35512,633fbc128ed846edf448c7a551fd5fd0
MPV 801/2017,NA,130928,35748,b33a0c259d4ed936fc70c01928976af9
MPV 958/2020,NA,141701,35781,7b921477a5edca6a1d215080f4476921
MPV 984/2020,2255588,NA,35790,1f4803ad5d6221a3d69c597ff9c0ee76
MPV 953/2020,NA,141578,35920,361c405b15e301417149a789d66a1ec1
MPV 932/2020,NA,141346,35977,20648530620caef2b52e937bb46f9583
MPV 1011/2020,NA,145591,35991,d465c3114276224c3b13341735505c47
MPV 887/2019,2209358,NA,36059,5c6c1ac2dc63dd9209150b285baff298
MPV 696/2015,1806554,NA,36141,d6dd7dcb0b0023f4d56a0f8dacaa897b
MPV 928/2020,NA,141147,36173,4dcac7948f98b03fe795b3795d019f8d
MPV 1033/2021,NA,146877,36175,66c7b8b1cf5df8e6c911e83f50ae8a78
MPV 922/2020,2238102,NA,36298,e1be2167242249610b17486dc96621ad
MPV 929/2020,2241930,NA,36340,99f760f90691a78229f983a02f58e124
MPV 566/2012,542431,NA,36398,79c4fe4bca94c2b6a3ef8e7ec718cd6c
MPV 856/2018,2186587,NA,36454,b97ca39a805cc9a04358656300a5157b
MPV 898/2019,NA,139393,36494,f652bef617c244100bc0ab71988fe621
MPV 792/2017,2145841,NA,36511,187af3facf62f191b10d7cf39718a605
MPV 763/2016,2122082,NA,36574,1ad5ce586c51a6f439f63a64c0834319
MPV 1010/2020,2265603,NA,36591,008d13fe904e8861260876ea20893c2a
MPV 839/2018,NA,133490,36604,65c8ced63943e6a5ef795061a878109d
MPV 746/2016,2112490,NA,36648,066bdb8e9b1549824c93f0e9a50ed8e9
MPV 890/2019,2213191,NA,36704,4fa6c24b35cda861f286fc0494f9f0d2
MPV 964/2020,NA,141881,36719,74f959185c97fbb906cdbe8542073690
MPV 554/2011,533505,NA,36750,4a9b3108b42d77750b6a7d28b27279da
MPV 1025/2020,NA,146150,36763,b05ee0321a68765a29ee329fa11d216a
MPV 577/2012,554141,NA,36846,e7c33dd1b4116f40f816842aa0f46b3b
MPV 625/2013,590058,NA,36920,8870b4fc5f9e019561c5186be2053f48
MPV 776/2017,2132523,NA,36924,5c944fed7fb2c82b9296f67a32b85f81
MPV 624/2013,587283,NA,37025,6b68477c99315920c665103f67bc71e9
MPV 1007/2020,NA,145035,37234,9330aeaa6e6a4a79b3e02900b910a60d
MPV 963/2020,NA,141866,37279,bf463dbd903158a190a8a12d30d7e148
MPV 828/2018,2173650,NA,37317,d6d7754f7b9ba8093ec6ab4dde798069
MPV 846/2018,2182112,NA,37447,0517dcc3e99e4f0564bbd3d5322d38a0
MPV 526/2011,494350,NA,37467,e65ee8cc0f669766b59790c32f65bd97
MPV 1029/2021,NA,146486,37658,2f60e785ecafe1df5d930a0ff32483b8
MPV 959/2020,2250977,NA,37752,fa6a6d8e6db1a94101b0228f30e007dc
MPV 683/2015,NA,122301,37787,623313feb6f55aa47188ea78bf90d52b
MPV 857/2018,NA,134632,37813,1964035a799133147b8f9b3cc72aca71
MPV 886/2019,2208720,NA,37901,8f50a9a1a466d4203ecd571aa5856ad2
MPV 968/2020,2253045,NA,38016,318fe355650f8f42bbd06f107f089386
MPV 719/2016,2080681,NA,38092,1e9ed70ccbffd4770ff160b8b3d53d01
MPV 1032/2021,2270901,NA,38136,1346866ec99ef4a086cb2236fa0625c4
MPV 859/2018,NA,134675,38138,0d293d84db079a82273ffdd0ae403026
MPV 629/2013,604982,NA,38254,e92628f111880a380cb9418189f93550
MPV 984/2020,NA,142594,38259,278694737d841edd7e2a6b605861e62c
MPV 836/2018,NA,133488,38364,c10f014021d4d1fd372104da4686a4cd
MPV 680/2015,1554014,NA,38365,13d458d467eb76af83b9ded9be7e81f6
MPV 666/2014,865933,NA,38388,d6dd9c5a7a21e6ceccf072e278209e70
MPV 945/2020,NA,141417,38426,7fa5eab8de257463a4a0a2c54eec7fa5
MPV 866/2018,2190190,NA,38498,32c1fdb93fe1a325d1678b3937b429b9
MPV 709/2015,2076246,NA,38543,407e30e4bc2d11a5464d63e836062551
MPV 872/2019,2190398,NA,38592,35f189ea06dcbc897466cc9eb9931856
MPV 644/2014,613960,NA,38631,8fa45041aebf1d7dca7a22370622a0c2
MPV 917/2019,NA,140392,38646,d4fcbc97f492dd3035c038fea6dd6242
MPV 970/2020,2253691,NA,38679,b96ac2ca9ecf7455b3e50b5d4284a029
MPV 923/2020,2238112,NA,38720,e8a3a36c0ec57f9b14be56bb8b66c882
MPV 920/2020,NA,140424,38725,9c3d81e69086a1602b2993ae9ead7bf6
MPV 846/2018,NA,134005,38838,2531bcd7749970550faf51a1d881beb5
MPV 896/2019,2219197,NA,38997,2f9795e33127eccde6723ac59b5d245a
MPV 744/2016,2110829,NA,39058,aff1911cc68f13eb1ed450e87d821ece
MPV 1007/2020,2263759,NA,39116,714734bbf6100bb30a15a7bf6bafc949
MPV 833/2018,NA,133417,39141,6a1b425bdaf6e76c7d300a248ce4a4ca
MPV 745/2016,2112064,NA,39177,f3f4c46d1be899f1952ef76ed64e6e89
MPV 831/2018,2176815,NA,39204,ad26913519cf4a5ef57846c97d94186b
MPV 738/2016,2090938,NA,39388,7918d7b35ccf387fcd0ffecb1feb5401
MPV 985/2020,NA,143003,39476,9484b8e61a09b210b43b1f90d97541ff
MPV 951/2020,2249329,NA,39482,b9c05c18347a9ff11c42af6221d34672
MPV 556/2011,533508,NA,39555,6ffac4071e823fb214dd4cd247def473
MPV 1017/2020,2267686,NA,39560,e1a93b1b2ab3fa20ad20ac98088bd965
MPV 569/2012,544460,NA,39585,aa6c24e47c6699191f59bfbfcb316e5c
MPV 1024/2020,2268417,NA,39600,013c11a998a4236171ff6ead0a0d15ec
MPV 813/2017,NA,132063,39718,a66f0889ebfcad179397f0b6e1e21678
MPV 713/2016,2078502,NA,39725,7beaee3ac212333c1c88d3844270366a
MPV 1026/2021,2268424,NA,39805,c94516081b38141d72f8e29fe0ea1877
MPV 753/2016,2121828,NA,39814,3420cb61f95a7c60146db314e7b73da0
MPV 905/2019,2229308,NA,39916,d59cc078d27acbd66808b9b53e26b6cd
MPV 937/2020,2242769,NA,40030,dba7efe972cd3fdf174f2643776b4d51
MPV 933/2020,NA,141347,40082,c25a5a6515a2f39e7b39f63f44024580
MPV 869/2018,2190283,NA,40132,89c9e919d4b9a8309a4bd6cbd79090bb
MPV 1013/2020,NA,145703,40148,74341c26053100f5aa84b74bcaa0783a
MPV 634/2013,605332,NA,40231,72ee919039b2774abd7664cec4b2e470
MPV 523/2011,490824,NA,40292,4cdf775da383b7dc80206510cbb56646
MPV 786/2017,NA,130047,40306,6c2cb5a55245be487821a6b597c4fb68
MPV 1008/2020,NA,145239,40455,86c2d9b587bbbb2d7a650dabd2229827
MPV 1022/2020,2268415,NA,40456,8b78e05ced59a576482ec3d120c0dd2f
MPV 818/2018,2167559,NA,40523,1dd3c7fbc742a32ee6f9a7e576c81ee1
MPV 876/2019,NA,135693,40529,6e0a2fdd59602abeb1ffd1e134af2383
MPV 700/2015,NA,124368,40540,512e7b11149c27469e8e185bc43d5d62
MPV 872/2019,NA,135083,40571,637e4d71580549d97ce4fad904b44637
MPV 765/2016,2122119,NA,40601,319f20a32fd21c4f5dea99786987f4a3
MPV 702/2015,2075925,NA,40620,747c2c3877be273ab847a1123cebe592
MPV 879/2019,2199310,NA,40632,324bf44229e1e49fdd1b1a249f62cbd4
MPV 967/2020,NA,142014,40692,8d488ba544ca64b70ab39e40733879f4
MPV 942/2020,NA,141401,40744,84af47a3b528950ab85370fc461e19d6
PL 2478/2020,NA,141867,40784,774738d22cada55a5caad9428aa20570
MPV 717/2016,2079788,NA,40808,7816a3ecb00bf84df16409ae4f210010
MPV 594/2012,562613,NA,40899,3b8d62661bfd5a879fe6c49b9f15e04a
MPV 1000/2020,NA,144497,40909,e6543d5ebf4e5a1540cce67fe601df60
MPV 888/2019,NA,137829,40995,e709ce86516503cf0d5cef8428b296be
MPV 921/2020,NA,140592,41048,3d4fdddb3d7ad4f5e51630762bc46f45
MPV 735/2016,2089190,NA,41063,4a6c3f9e177481a66b90f59382fcc708
MPV 816/2017,2167555,NA,41078,f2ba1403101f1846ea5be6bc2909f11e
MPV 989/2020,2257281,NA,41098,59c53032fb05faa88423752c0cc48d44
MPV 974/2020,2254052,NA,41100,0e7e1d6b79771de9f6476cbf4c111237
MPV 604/2013,564536,NA,41209,dbc231fe77c9b27ae55cf8554bf78fdb
MPV 835/2018,2177157,NA,41380,019fd32a72f28af28f9160443cd51a15
