id_ext,sigla_tipo,numero,ementa,data_apresentacao,casa,casa_origem,regime_tramitacao,forma_apreciacao,relator_id,relator_id_parlametria,id_leggo,uri_prop_principal,sigla,status,,
2266498,PL,5452,"Dispõe sobre a criação do Monumento Natural do Pau-Brasil, localizado no município de Itamaraju (Ba), nos termos dispostos na Lei nº 9.985, de 18 de julho de  2000",2020-12-09T15:06:00Z,camara,camara,Ordinária,Conclusiva,160569,1160569,2838c2a81b6a2f88b43a0a8b9bdd7297,NA,PL 5452/2020,Ativa,,
2266510,PL,5453,"Obriga o Poder Executivo a divulgar as informações sobre venda de todos os agrotóxicos comercializados no País. Altera a Lei nº 7.802, de 1989.",2020-12-09T15:32:00Z,camara,camara,Prioridade,Plenário,NA,NA,7a4c71b4575c1791d0ae391ba135d759,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2226027,PL 5453/2020,Ativa,,
2266592,PL,5456,"Altera a Lei nº 9.393, de 19 de dezembro de 1996, para definir regime excepcional para a incidência do Imposto Territorial Rural sobre o imóvel rural objeto de desmatamento ou queimada ilegal, e dá outras providências.",2020-12-09T17:42:00Z,camara,camara,Ordinária,Conclusiva,NA,NA,25f7d88e7f4f28eec5753aff700e34ba,NA,PL 5456/2020,Ativa,,
2266686,PL,5474,"Altera o art. 13 da Lei nº 9.795, de 27 de abril de 1999, para incluir os parágrafos 2º e 3º, instituindo aulas de educação para o uso sustentável de recursos hídricos e energéticos.",2020-12-10T14:30:00Z,camara,camara,Prioridade,Plenário,NA,NA,b0be6c7750b560a1fe4ad145dc89e102,https://dadosabertos.camara.leg.br/api/v2/proposicoes/1212570,PL 5474/2020,Ativa,,
2266762,PL,5481,"INSTITUI NO ÂMBITO NACIONAL, A “CAMPANHA DEZEMBRO VERDE”, DEDICADA A AÇÕES DE CONSCIENTIZAÇÃO CONTRA O ABANDONO DE ANIMAIS E DÁ OUTRAS PROVIDÊNCIAS.",2020-12-10T18:03:00Z,camara,camara,Ordinária,Conclusiva,178916,1178916,a925ea885aa1e324956d41ff9ec8e458,NA,PL 5481/2020,Ativa,,
2266845,PL,5490,"Cria o Plano Nacional de Erradicação da Contaminação por Mercúrio, e dá outras providências.",2020-12-11T15:14:00Z,camara,camara,Ordinária,Plenário,204495,1204495,43c63b9f26c97da7a15f453f5935b47a,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2220701,PL 5490/2020,Ativa,,
2266848,PL,5491,"Altera a Lei nº 5.197, de 3 de janeiro de 1967 e a Lei nº 9.605, de 12 de fevereiro de 1998, para dispor sobre o controle de javalis.",2020-12-11T16:44:00Z,camara,camara,Indefinido,Indefinido,NA,NA,06aead1b3802865bf997d1f809ee0673,NA,PL 5491/2020,Ativa,,
2266883,PL,5498,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998, para disciplinar a política na relação entre a sociedade e os animal (is).",2020-12-14T12:14:00Z,camara,camara,Ordinária,Plenário,NA,NA,072d0a5f5d656086740b218e290d584e,https://dadosabertos.camara.leg.br/api/v2/proposicoes/341067,PL 5498/2020,Ativa,,
2267034,PDL,547,"Susta a Portaria Conjunta nº 1, de 2 de dezembro de 2020, da Secretaria Especial de Assuntos fundiários e do INCRA, que institui o Programa Titula Brasil e a Portaria nº 26, de 4 de dezembro, da mesmas Secretaria, que estabelece as diretrizes do mesmo Programa.",2020-12-15T13:00:00Z,camara,camara,Indefinido,Indefinido,NA,NA,68271e24eca59caaff1776a756e8901e,NA,PDL 547/2020,Ativa,,
2267038,PDL,548,"Susta os efeitos da Resolução (RDC) nº 442, de 2 de Dezembro de 2020, da Diretoria Colegiada da Agência Nacional de Vigilância Sanitária (ANVISA) que “Dispõe sobre a manutenção do ingrediente ativo Abamectina em produtos agrotóxicos no País, determina medidas de mitigação de riscos à saúde e alterações no registro decorrentes da sua reavaliação toxicológica",2020-12-15T13:43:00Z,camara,camara,Ordinária,Plenário,73701,173701,1a08a6cff846d1b94ca9591be7ad08f0,NA,PDL 548/2020,Ativa,,
2267258,PDL,554,"Susta os efeitos do Decreto nº 10.524/20, sobre o Plano Regional de Desenvolvimento Sustentável do Xingu (PDRSX).",2020-12-16T11:31:00Z,camara,camara,Indefinido,Indefinido,NA,NA,dc200f8e766bc880de5e527d8c093444,NA,PDL 554/2020,Ativa,,
2267350,PL,5544,Dispõe sobre a autorização para caça esportiva de animais no território nacional,2020-12-16T14:40:00Z,camara,camara,Ordinária,Plenário,NA,NA,189a4471073ff90d6318739e8d4dc3e6,NA,PL 5544/2020,Ativa,,
2267445,PL,5560,Dispõe sobre territórios livres de agrotóxicos e dá outras providências.,2020-12-16T18:16:00Z,camara,camara,Ordinária,Plenário,NA,NA,b67862680e4d0d6ebc4bfd776fa1dda5,https://dadosabertos.camara.leg.br/api/v2/proposicoes/1197929,PL 5560/2020,Ativa,,
2267546,PL,5570,"Estabelece, no âmbito da Política Nacional de Resíduos Sólidos, a obrigatoriedade de recolhimento e destinação ambientalmente adequada de vasilhames e embalagens de alumínio e vidro. Altera a Lei nº 12.305, de 2010.",2020-12-17T11:02:00Z,camara,camara,Ordinária,Plenário,NA,NA,badfcb9e874d9685f6eb7bd5d66759dc,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236972,PL 5570/2020,Ativa,,
2191138,PL,454,"Altera a Lei no 9.393, de 1996, e dá outras providências.",2019-02-05T15:46:00Z,camara,camara,Ordinária,Conclusiva,160559,1160559,77b38623aa86a7b8a72afb407f622e95,NA,PL 454/2019,Ativa,,
2192187,PL,807,Extingue as taxas incidentes sobre os terrenos de marinha e seus acrescidos.,2019-02-14T12:41:00Z,camara,camara,Ordinária,Conclusiva,204425,1204425,4cee2938cb403453dac5b077c5a3b148,NA,PL 807/2019,Ativa,,
2194820,PDL,71,"Susta os efeitos do Decreto do Presidente da República, de 19 de abril de 2007, sem número, que homologa a demarcação administrativa da Terra Indígena Apyterewa, localizada no Município de São Félix do Xingu, no Estado do Pará.",2019-03-20T17:02:00Z,camara,camara,Indefinido,Plenário,NA,NA,afb2c0b14ca5f287a443e576c1ae25a8,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2082988,PDL 71/2019,Ativa,,
2205527,PDL,344,"Susta parcialmente o Decreto nº 275, de 27 de outubro de 1991, para excluir o assentamento Nova Floresta da área demarcada como reserva indígena Uru-eu-wau-wau, localizada no Estado de Rondônia.",2019-05-29T16:53:00Z,camara,camara,Indefinido,Plenário,NA,NA,ec5b4e053246060881812586d25755ad,NA,PDL 344/2019,Ativa,,
2225213,PL,5505,"Acrescenta os §§ 7º e 8º ao art. 65, da Lei nº 4.504, de 30 de novembro de 1964.",2019-10-15T14:00:00Z,camara,camara,Ordinária,Conclusiva,204395,1204395,5cd45a5038311877d079915dac713cb6,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197910,PL 5505/2019,Ativa,,
2225989,MPV,901,"Altera a Lei nº 10.304, de 5 de novembro de 2001, que transfere ao domínio dos Estados de Roraima e do Amapá terras pertencentes à União.",2019-10-21T11:20:00Z,camara,camara,Urgência,Plenário,NA,NA,c7e7eeb00c32ed1c6405e37584142e45,NA,MPV 901/2019,Ativa,,
139448,MPV,901,"Altera a Lei nº 10.304, de 5 de novembro de 2001, que transfere ao domínio dos Estados de Roraima e do Amapá terras pertencentes à União.",2019-10-21T00:00:00Z,senado,camara,Urgência,Plenário,6027,26027,c7e7eeb00c32ed1c6405e37584142e45,NA,MPV 901/2019,Caducou,,
2231391,MPV,908,"Institui o Auxílio Emergencial Pecuniário para os pescadores profissionais artesanais inscritos e ativos no Registro Geral da Atividade Pesqueira, domiciliados nos Municípios afetados pelas manchas de óleo.",2019-11-29T14:38:00Z,camara,camara,Urgência,Plenário,NA,NA,ef18c399be7c7d245418add5b0d3cd67,NA,MPV 908/2019,Ativa,,
140001,MPV,908,"Institui o Auxílio Emergencial Pecuniário para os pescadores profissionais artesanais inscritos e ativos no Registro Geral da Atividade Pesqueira, Domiciliados nos Municípios afetados pelas manchas de óleo.",2019-11-29T00:00:00Z,senado,camara,Urgência,Plenário,5352,25352,ef18c399be7c7d245418add5b0d3cd67,NA,MPV 908/2019,Caducou,,
2233209,PL,6360,"Altera a Lei nº 9.393, de 1996, para isentar do Imposto sobre a Propriedade Territorial Rural - ITR imóveis rurais no caso de condomínios e de parceria, meação ou comodato; altera a Lei nº 11.250, de 2005, para permitir que conselhos municipais de desenvolvimento rural, conselhos regionais e federal de contabilidade e entidades de representação dos contribuintes do ITR proponham a denúncia de convênios celebrados para delegar as atribuições de fiscalização e de cobrança do ITR; e amplia para 84 meses o prazo de parcelamentos de débitos do ITR.",2019-12-10T16:13:00Z,camara,camara,Ordinária,Conclusiva,178933,1178933,573488b3c78e22ddbb9e4f2a1a4dd616,NA,PL 6360/2019,Ativa,,
2236837,PL,209,"Altera a Lei nº 6.015, de 31 de dezembro de 1973 (Lei de Registros Públicos), para simplificar o habite-se na averbação de construção residencial urbana finalizada há mais de 5 (cinco) anos em área em processo de regularização.",2020-02-06T15:53:00Z,camara,camara,Ordinária,Conclusiva,NA,NA,90f4508a1b60d37b5881e304ca64b71e,NA,PL 209/2020,Ativa,,
2242488,PL,1304,"Altera a Lei n° 10.304, de 5 de novembro de 2001, que transfere ao domínio dos Estados de Roraima e do Amapá terras pertencentes à União e a Lei n° 6.634, de 2 de maio de 1979. que dispõe sobre a Faixa de Fronteira , altera o Decreto-lei n° 1.135, de 3 de dezembro de 1970, e dá outras providências.

NOVA EMENTA: Altera a Lei nº 10.304, de 5 de novembro de 2001, que transfere ao domínio dos Estados de Roraima e do Amapá terras pertencentes à União, e a Lei nº 6.634, de 2 de maio de 1979, que dispõe sobre a Faixa de Fronteira",2020-03-31T11:24:00Z,camara,camara,Urgência,Plenário,204379,1204379,ddd9fc5799e62b5bd5f94c9843f16ab0,NA,PL 1304/2020,Lei,,
141814,PL,1304,"Altera a Lei nº 10.304, de 5 de novembro de 2001, que transfere ao domínio dos Estados de Roraima e do Amapá terras pertencentes à União, e a Lei nº 6.634, de 2 de maio de 1979, que dispõe sobre a Faixa de Fronteira.",2020-05-05T00:00:00Z,senado,camara,Ordinária,Plenário,1,21,ddd9fc5799e62b5bd5f94c9843f16ab0,NA,PL 1304/2020,Lei,,
2250646,PDL,166,"Susta os efeitos da Instrução Normativa n° 9, de 16 de abril de 2020, da Fundação Nacional do Índio - FUNAI",2020-04-27T15:01:00Z,camara,camara,Indefinido,Indefinido,NA,NA,274a7798ff43d2699b1b9c5d3b34ee9d,NA,PDL 166/2020,Ativa,,
2250701,PDL,170,"Susta a Instrução Normativa nº 9/2020, de 22 de abril de 2020, da Fundação Nacional do Índio – FUNAI, que disciplina o requerimento, análise e emissão da Declaração de Reconhecimento de Limites em relação a imóveis privados.",2020-04-27T19:17:00Z,camara,camara,Indefinido,Indefinido,NA,NA,473d4f743fd7c38f95d48c99ddf5875b,NA,PDL 170/2020,Ativa,,
2250702,PDL,171,"Susta, nos termos do art. 49, V, da Constituição Federal, a Instrução Normativa nº 09/PRES/FUNAI de 22 de abril de 2020, que disciplina o requerimento, análise e emissão da Declaração de Reconhecimento de Limites em relação a imóveis privados.",2020-04-27T19:40:00Z,camara,camara,Indefinido,Indefinido,NA,NA,e78aab05a10d710886691c8ff19f81e4,NA,PDL 171/2020,Ativa,,
2250793,PDL,174,"Susta a Instrução Normativa nº 9/2020, de 22 de abril de 2020, da Fundação Nacional do Índio – FUNAI, que disciplina o requerimento, análise e emissão da Declaração de Reconhecimento de Limites em relação a imóveis privados.",2020-04-28T16:55:00Z,camara,camara,Indefinido,Indefinido,NA,NA,03d2b390f50c1d41868f76ea03eec333,NA,PDL 174/2020,Ativa,,
2251029,PL,2320,"Altera a Lei nº 10.304, de 5 de novembro de 2001, que transfere ao domínio dos Estados de Roraima e do Amapá terras pertencentes à União e a Lei nº 6.634, de 2 de maio de 1979, que dispõe sobre a Faixa de Fronteira e dá outras providências.",2020-04-30T10:33:00Z,camara,camara,Ordinária,Conclusiva,NA,NA,96687da86f07d9b40906afdfb0dc556b,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242709,PL 2320/2020,Ativa,,
2251064,PL,2322,Dispõe sobre a transferência ao Estado de Rondônia das terras pertencentes à União dá outras providências.,2020-04-30T14:03:00Z,camara,camara,Ordinária,Conclusiva,NA,NA,fbda2cc7ad5314e28849d2ec737d6fee,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2251029,PL 2322/2020,Ativa,,
2251411,PL,2363,"Altera a Lei n° 10.304, de 5 de novembro de 2001; e dá outras providências, para promover a regularização fundiária nos estados de Rondônia e do Tocantins.",2020-05-04T14:47:00Z,camara,camara,Ordinária,Conclusiva,NA,NA,524eed1226081efb4448b9e0e38f93dd,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2251029,PL 2363/2020,Ativa,,
2251450,PDL,189,"Susta a Instrução Normativa nº 9/2020, de 22 de abril de 2020, da Fundação Nacional do Índio - FUNAI, que ""Disciplina o requerimento, análise e emissão da Declaração de Reconhecimento de Limites em relação a imóveis privados"".",2020-05-04T17:28:00Z,camara,camara,Indefinido,Indefinido,NA,NA,d72583530a979d60b7f6ae6ccd1a5587,NA,PDL 189/2020,Ativa,,
2252692,PL,2660,"Altera o artigo 31 da ""Lei nº 9.636, de 15 de maio de 1998, que dispõe sobre a regularização, administração, aforamento e alienação de bens imóveis de domínio da União, altera dispositivos dos Decretos-Leis n os 9.760, de 5 de setembro de 1946, e 2.398, de 21 de dezembro de 1987, regulamenta o § 2 o do art. 49 do Ato das Disposições Constitucionais Transitórias, e dá outras providências;” e acrescenta o artigo 86-A na “ Lei nº 13.465, de 11 de julho de 2017 , que dispõe sobre a regularização fundiária rural e urbana, sobre a liquidação de créditos concedidos aos assentados da reforma agrária e sobre a regularização fundiária no âmbito da Amazônia Legal; institui mecanismos para aprimorar a eficiência dos procedimentos de alienação de imóveis da União; altera as Leis n os 8.629, de 25 de fevereiro de 1993 , 13.001, de 20 de junho de 2014 , 11.952, de 25 de junho de 2009, 13.340, de 28 de setembro de 2016, 8.666, de 21 de junho de 1993, 6.015, de 31 de dezembro de 1973, 12.512, de 14 de outubro de 2011 , 10.406, de 10 de janeiro de 2002 (Código Civil), 13.105, de 16 de março de 2015 (Código de Processo Civil), 11.977, de 7 de julho de 2009, 9.514, de 20 de novembro de 1997, 11.124, de 16 de junho de 2005, 6.766, de 19 de dezembro de 1979, 10.257, de 10 de julho de 2001, 12.651, de 25 de maio de 2012, 13.240, de 30 de dezembro de 2015, 9.636, de 15 de maio de 1998, 8.036, de 11 de maio de 1990,
13.139, de 26 de junho de 2015, 11.483, de 31 de maio
de 2007, e a 12.712, de 30 de agosto de 2012, a
Medida Provisória nº 2.220, de 4 de setembro de 2001,
e os Decretos-Leis n º 2.398, de 21 de dezembro de
1987, 1.876, de 15 de julho de 1981, 9.760, de 5 de
setembro de 1946, e 3.365, de 21 de junho de 1941; 
revoga dispositivos da Lei Complementar nº 76, de 6 de
julho de 1993, e da Lei nº 13.347, de 10 de outubro de 
2016; e dá outras providências"".",2020-05-14T14:48:00Z,camara,camara,Ordinária,Conclusiva,NA,NA,c1349b4a1b0518dec25e2767b74fb153,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252589,PL 2660/2020,Ativa,,
2254012,PDL,247,"Susta os efeitos da Instrução Normativa nº 9, de 16 de abril de 2020 do Presidente da Fundação Nacional do Índio.",2020-05-28T15:54:00Z,camara,camara,Indefinido,Indefinido,NA,NA,a175c8bda7e2631cc1e9736d566c123a,NA,PDL 247/2020,Ativa,,
2257022,PL,3700,"Altera a Lei 6.001, de 19 de dezembro de 1973.",2020-07-08T13:25:00Z,camara,camara,Ordinária,Plenário,160600,1160600,14c2ed720bbddf495efdaf3ad23cc78d,https://dadosabertos.camara.leg.br/api/v2/proposicoes/353847,PL 3700/2020,Ativa,,
2260971,MPV,996,"Institui o Programa Casa Verde e Amarela

NOVA EMENTA: Institui o Programa Casa Verde e Amarela; altera as Leis nºs 8.036, de 11 de maio de 1990, 8.100, de 5 de dezembro de 1990, 8.677, de 13 de julho de 1993, 11.124, de 16 de junho de 2005, 11.977, de 7 de julho de 2009, 12.024, de 27 de agosto de 2009, 13.465, de 11 de julho de 2017, e 6.766, de 19 de dezembro de 1979; e revoga a Lei nº 13.439, de 27 de abril de 2017 Altera as Leis nºs 8.036, de 11 de maio de 1990; 8.100, de 5 de dezembro de 1990; 8.677, de 13 de julho de 1993; 11.124, de 16 de junho de 2005; 11.977, de 7 de julho de 2009 e 13.465, de 11 de julho de 2017. Revoga a Lei nº 13.439, de 27 de abril de 2017.",2020-08-26T10:08:00Z,camara,camara,Urgência,Plenário,204436,1204436,1bc2466959107dd5a13fd523afd2ffa3,NA,MPV 996/2020,Lei,,
144365,MPV,996,Institui o Programa Casa Verde e Amarela.,2020-08-26T00:00:00Z,senado,camara,Urgência,Plenário,1,21,1bc2466959107dd5a13fd523afd2ffa3,NA,MPV 996/2020,Lei,,
2262079,PDL,391,"Susta os efeitos da Portaria nº 493, de 1º de setembro de 2020, “Autoriza o emprego da Força Nacional de Segurança Pública - FNSP, em apoio ao Ministério da Agricultura, Pecuária e Abastecimento, nos Municípios de Prado e Mucuri, no Estado da Bahia”.",2020-09-03T17:26:00Z,camara,camara,Indefinido,Indefinido,NA,NA,105d049d2d0158d0638cac84ae30ea6f,NA,PDL 391/2020,Ativa,,
2262862,PL,4566,"Institui, para os Municípios, 
compensação financeira pela disposição de área em seus respectivos territórios, em favor 
da União.",2020-09-15T09:09:00Z,camara,camara,Ordinária,Conclusiva,74060,174060,92861aeefdfb1d7b3c3ec20a137cdc48,NA,PL 4566/2020,Ativa,,
2266086,PL,5386,Dispõe sobre o direito de realocação de não índios ocupantes de terras tradicionalmente ocupadas por índios. Altera as Leis nº 6.001 de 1973, 6.015 de 1973, 11.952 de 2009 e 13.178 de 2015.,2020-12-04T16:47:00Z,camara,camara,Ordinária,Plenário,160600,1160600,5810e2d51e5041bc58ca52ece6a7c4dd,https://dadosabertos.camara.leg.br/api/v2/proposicoes/374468,PL 5386/2020,Ativa
2266183,PL,5409,"Altera os parágrafos 1º, 2º e 3º do Art. 15-A do Decreto-Lei nº 3.365, de 1941, que dispõe sobre desapropriações por utilidade pública.",2020-12-07T15:47:00Z,camara,camara,Prioridade,Conclusiva,NA,NA,164b0381e3276f2292996830e1a05cc5,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2192347,PL 5409/2020,Ativa,,
2267563,PDL,564,"Susta os efeitos do Decreto Nº 10.576, de 14 de dezembro de 2020, que “Dispõe sobre a cessão de uso de espaços físicos em corpos d’água de domínio da União para a prática da aquicultura.”",2020-12-17T12:42:00Z,camara,camara,Indefinido,Indefinido,NA,NA,59794bb69a02a3c52f2ad034d34a5e95,NA,PDL 564/2020,Ativa,,
140760,PRS,5,"Institui, no âmbito do Senado Federal, a Comenda Marechal Cândido Rondon, destinada a homenagear personalidades que tenham oferecido contribuição relevante no campo do indigenismo, do ambientalismo e do pacifismo no Brasil.",2020-02-18T00:00:00Z,senado,senado,Ordinária,Plenário,825,2825,8abf7654fbd33384df0d5ee00bdd933b,NA,PRS 5/2020,Ativa,,
141238,PRS,12,Institui o Grupo Parlamentar do Parlamento Amazônico.,2020-03-27T00:00:00Z,senado,senado,Ordinária,Plenário,4994,24994,9e8cf621c0ff25f4d2dbdd4b0070093f,NA,PRS 12/2020,Aprovada,,
135609,PEC,13,"Altera o art. 156 da Constituição Federal, para estabelecer critérios ambientais para a cobrança do Imposto sobre Propriedade Predial e Territorial Urbana e desonerar a parcela do imóvel com vegetação nativa.",2019-03-12T00:00:00Z,senado,senado,Ordinária,Plenário,1,21,5a4a116465040efd1246bf4612a8e02e,NA,PEC 13/2019,Ativa,,
135464,PRS,13,"Autoriza o Município de Fortaleza, situado no Estado do Ceará, a contratar operação de crédito externo, com garantia da República Federativa do Brasil, junto ao Banco Internacional para Reconstrução e Desenvolvimento (BIRD), no valor de até US$ 73.300.000,00 (setenta e três milhões e trezentos mil dólares dos Estados Unidos da América).",2019-02-26T00:00:00Z,senado,senado,Ordinária,Plenário,NA,NA,9ad1dab8416ad1dde58ad7e41e6ab358,NA,PRS 13/2019,Ativa,,
135602,PRS,19,Cria a Frente Parlamentar Mista para defesa dos Estados do Nordeste.,2019-03-12T00:00:00Z,senado,senado,Ordinária,Plenário,NA,NA,a0c420b144c600634a5e258c2a94a1f5,NA,PRS 19/2019,Ativa,,
142024,PRS,22,"Autoriza o Município de São Bernardo do Campo, situado no Estado de São Paulo, a contratar operação de crédito externo, com garantia da República Federativa do Brasil, junto à Corporação Andina de Fomento (CAF), no valor de até US$ 80.000.000,00 (oitenta milhões de dólares dos Estados Unidos da América).",2020-05-20T00:00:00Z,senado,senado,Ordinária,Plenário,NA,NA,959b5bf390f42eab39380107a6320748,NA,PRS 22/2020,Aprovada,,
142971,PEC,24,"Altera o art. 225 da Constituição Federal para incluir, entre as incumbências do Poder Público, o estímulo a práticas de pagamento por serviços ambientais e a oferta de incentivos para a geração de empregos e formação de recursos humanos em atividades que contribuam para a qualidade ambiental.",2020-06-25T00:00:00Z,senado,senado,Ordinária,Plenário,NA,NA,2c2948aaea6692477f9ab661b6c8cf89,NA,PEC 24/2020,Ativa,,
142794,PRS,24,"Autoriza o Município de Mogi das Cruzes (SP) a contratar operação de crédito externo, com garantia da República Federativa do Brasil, com a Corporação Andina de Fomento (CAF), no valor de até US$ 69.439.000,00 (sessenta e nove milhões, quatrocentos e trinta e nove mil dólares dos Estados Unidos da América).",2020-06-23T00:00:00Z,senado,senado,Ordinária,Plenário,NA,NA,e1989e1f42533373e44b9743be7bf7de,NA,PRS 24/2020,Aprovada,,
135165,PDL,25,"Exclui da Área Indígena WAIMIRIATROARI o leito da BR 174, no Estado de Roraima.",2019-02-11T00:00:00Z,senado,senado,Ordinária,Plenário,1,21,6ca119cd90139946049c113136bef565,NA,PDL 25/2019,Ativa,,
135858,PRS,27,Cria a Frente Parlamentar Mista para defesa do Consórcio Interestadual de Desenvolvimento Sustentável do Nordeste – (Consórcio Nordeste),2019-03-20T00:00:00Z,senado,senado,Ordinária,Plenário,581,2581,88d5abe1f8cbfc8664546cb0685008b5,NA,PRS 27/2019,Ativa,,
2229142,PDL,28,Exclui da Área Indígena São Marcos a área urbana da sede do Município de Pacaraima (RR).,2019-11-07T17:15:00Z,camara,senado,Urgência,Plenário,204555,1204555,a7d1954317d49860e7d094740c4cb59c,NA,PDL 28/2019,Ativa,,
135175,PDL,28,"Exclui da Terra Indígena São Marcos a área urbana da sede do Município de Pacaraima, no Estado de Roraima.",2019-02-11T00:00:00Z,senado,senado,Ordinária,Plenário,1,21,a7d1954317d49860e7d094740c4cb59c,NA,PDL 28/2019,Ativa,,
136423,PRS,37,"Autoriza o Município de Camaçari (BA) a contratar operação de crédito externo, com garantia da República Federativa do Brasil, com a Corporação Andina de Fomento (CAF), no valor de até US$ 80.000.000,00 (oitenta milhões de dólares dos Estados Unidos da América).",2019-04-23T00:00:00Z,senado,senado,Ordinária,Plenário,NA,NA,dd4236668d0046fedff3a8693ebf1cd3,NA,PRS 37/2019,Aprovada,,
136596,PRS,41,"Autoriza o Município de Vitória, situado no Estado do Espírito Santo, a contratar operação de crédito externo, com garantia da República Federativa do Brasil, junto ao Banco Interamericano de Desenvolvimento (BID), no valor de até US$ 100.000.000,00 (cem milhões de dólares dos Estados Unidos da América).",2019-05-07T00:00:00Z,senado,senado,Ordinária,Plenário,NA,NA,fbf1d378e171362bd44091f4679181e4,NA,PRS 41/2019,Aprovada,,
136879,PRS,49,"Institui, no âmbito do Senado Federal, o Diploma Paul Singer.",2019-05-21T00:00:00Z,senado,senado,Ordinária,Plenário,1,21,e0f5d1ca11d2c6b703ea6c36ccb40dbd,NA,PRS 49/2019,Ativa,,
137065,PRS,52,Dispõe sobre a criação da campanha “Junho Verde” para conscientização sobre a importância da preservação do meio ambiente.,2019-05-29T00:00:00Z,senado,senado,Ordinária,Plenário,1186,21186,0951066ca224f67a5ce614571b61c229,NA,PRS 52/2019,Ativa,,
140895,PDL,67,"Susta, nos termos do inciso V do art. 49 da Constituição Federal, a Portaria nº 50, de 21 de janeiro de 2016, do Ministério da Justiça/Fundação Nacional do Índio, e a Portaria nº 17, de 9 de janeiro de 2019, do Ministério da Mulher, da Família e dos Direitos Humanos/Fundação Nacional do Índio/Diretoria de Proteção Territorial.",2020-03-04T00:00:00Z,senado,senado,Ordinária,Plenário,6027,26027,60211d690442e4790271643cd0ad3dc2,NA,PDL 67/2020,Ativa,,
138549,PRS,84,"Autoriza o Estado de Mato Grosso a contratar operação de crédito externo, com garantia da República Federativa do Brasil, com o Banco Internacional para Reconstrução e Desenvolvimento (BIRD), no valor de até US$ 250.000.000,00 (duzentos e cinquenta milhões de dólares dos Estados Unidos da América).",2019-09-04T00:00:00Z,senado,senado,Urgência,Plenário,NA,NA,0ceab1f521a1c00b28fd9bee74bb1ac1,NA,PRS 84/2019,Aprovada,,
138552,PRS,85,"Institui o Prêmio Chico Mendes do Senado Federal, a ser conferido anualmente a matérias jornalísticas que tratem da preservação do Meio Ambiente.",2019-09-04T00:00:00Z,senado,senado,Ordinária,Plenário,5979,25979,9691c5966cca049801359fe89b5166a0,NA,PRS 85/2019,Ativa,,
141084,PDL,85,"Susta a Instrução Normativa nº 7, de 21 de Fevereiro de 2020 do Instituto Brasileiro do Meio Ambiente e do Recursos Naturais Renováveis (IBAMA) que estabelece controle a posteriori para a exportação de madeiras, indicadas no Anexo II.",2020-03-12T00:00:00Z,senado,senado,Ordinária,Plenário,NA,NA,4de57fe01be4f0b7bba53214170a741e,NA,PDL 85/2020,Ativa,,
140489,PL,90,Proíbe a produção e a comercialização de qualquer produto alimentício obtido por meio de método de alimentação forçada de animais.,2020-02-04T00:00:00Z,senado,senado,Ordinária,Plenário,1,21,1f8fbe1054bb174908f989d6e29ccf32,NA,PL 90/2020,Ativa,,
139111,PRS,100,"Autoriza a concessão de garantia da República Federativa do Brasil à operação de crédito externo a ser contratada pela Companhia de
Saneamento Básico do Estado de São Paulo (Sabesp) junto ao Banco Internacional para Reconstrução e Desenvolvimento (BIRD) no valor de até US$ 250.000.000,00 (duzentos e cinquenta milhões de dólares dos Estados
Unidos da América).",2019-10-02T00:00:00Z,senado,senado,Ordinária,Plenário,NA,NA,b640b77fa6e7416070f9cc97897fcfbe,NA,PRS 100/2019,Aprovada,,
140530,PL,135,"Altera a Lei nº 12.651, de 25 de maio de 2012 (Código Florestal), para estabelecer que áreas rurais com floresta nativa submetidas a queimadas ilegais serão destinadas a reflorestamento.",2020-02-05T00:00:00Z,senado,senado,Ordinária,Plenário,581,2581,6c74bedf8b714e465f7fe246047a3710,NA,PL 135/2020,Ativa,,
140541,PL,145,"Proíbe, em todo o território nacional, a utilização, a fabricação, a importação, a comercialização e a distribuição de sacolas para o acondicionamento e o transporte de mercadorias que contenham, em sua composição, polímeros plásticos.",2020-02-05T00:00:00Z,senado,senado,Ordinária,Plenário,2331,22331,ff29ff4d916a03cd3753ede7dd6b982c,NA,PL 145/2020,Ativa,,
139657,PEC,184,Altera a Constituição Federal para instituir o Fundo Nacional de Responsabilidade por Poluição Causada por Incidentes com Hidrocarbonetos.,2019-10-30T00:00:00Z,senado,senado,Ordinária,Plenário,NA,NA,3e70c75cd32302a6065249cc24efa0c3,NA,PEC 184/2019,Ativa,,
141764,PDL,187,"Susta a Instrução Normativa nº 9, de 16 de abril de 2020, do Ministério da Justiça/Fundação Nacional do Índio, que “Disciplina o requerimento, análise e emissão da Declaração de Reconhecimento de Limites em relação a imóveis privados.”",2020-04-30T00:00:00Z,senado,senado,Ordinária,Plenário,NA,NA,90aa7f96ef7d19436c81a41b549c2b89,NA,PDL 187/2020,Ativa,,
